feature_name,group
"BISAC/NACL/NAHCO3/KCL/PEG 3350_recency_value_(344.0, 360.0]",799
"BISAC/NACL/NAHCO3/KCL/PEG 3350_recency_value_(360.0, 364.0]",799
"BISOPROL/HYDROCHLOROTHIAZIDE_recency_value_(0.999, 135.6]",800
"BISOPROL/HYDROCHLOROTHIAZIDE_recency_value_(135.6, 264.6]",800
"BISOPROL/HYDROCHLOROTHIAZIDE_recency_value_(264.6, 334.0]",800
"BISOPROL/HYDROCHLOROTHIAZIDE_recency_value_(334.0, 345.6]",800
"BISOPROL/HYDROCHLOROTHIAZIDE_recency_value_(345.6, 364.0]",800
"BISOPROLOL FUMARATE/HCTZ_recency_value_(4.999, 282.2]",801
"BISOPROLOL FUMARATE/HCTZ_recency_value_(282.2, 331.0]",801
"BISOPROLOL FUMARATE/HCTZ_recency_value_(331.0, 345.0]",801
"BISOPROLOL FUMARATE/HCTZ_recency_value_(345.0, 355.8]",801
"BISOPROLOL FUMARATE/HCTZ_recency_value_(355.8, 364.0]",801
"BISOPROLOL FUMARATE_recency_value_(22.999, 266.6]",802
"BISOPROLOL FUMARATE_recency_value_(266.6, 321.4]",802
"BISOPROLOL FUMARATE_recency_value_(321.4, 340.0]",802
"BISOPROLOL FUMARATE_recency_value_(340.0, 351.0]",802
"BISOPROLOL FUMARATE_recency_value_(351.0, 364.0]",802
"BLOOD SUGAR DIAGNOSTIC, DRUM_recency_value_(0.999, 139.2]",803
"BLOOD SUGAR DIAGNOSTIC, DRUM_recency_value_(139.2, 260.6]",803
"BLOOD SUGAR DIAGNOSTIC, DRUM_recency_value_(260.6, 320.6]",803
"BLOOD SUGAR DIAGNOSTIC, DRUM_recency_value_(320.6, 345.0]",803
"BLOOD SUGAR DIAGNOSTIC, DRUM_recency_value_(345.0, 364.0]",803
"BLOOD SUGAR DIAGNOSTIC_recency_value_(-0.001, 170.0]",804
"BLOOD SUGAR DIAGNOSTIC_recency_value_(170.0, 269.0]",804
"BLOOD SUGAR DIAGNOSTIC_recency_value_(269.0, 319.0]",804
"BLOOD SUGAR DIAGNOSTIC_recency_value_(319.0, 345.0]",804
"BLOOD SUGAR DIAGNOSTIC_recency_value_(345.0, 364.0]",804
"BLOOD-GLUCOSE METER_recency_value_(-0.001, 96.6]",805
"BLOOD-GLUCOSE METER_recency_value_(96.6, 169.0]",805
"BLOOD-GLUCOSE METER_recency_value_(169.0, 242.8]",805
"BLOOD-GLUCOSE METER_recency_value_(242.8, 311.0]",805
"BLOOD-GLUCOSE METER_recency_value_(311.0, 363.0]",805
"BUDESONIDE/FORMOTEROL FUMARATE_recency_value_(0.999, 146.2]",806
"BUDESONIDE/FORMOTEROL FUMARATE_recency_value_(146.2, 223.6]",806
"BUDESONIDE/FORMOTEROL FUMARATE_recency_value_(223.6, 291.0]",806
"BUDESONIDE/FORMOTEROL FUMARATE_recency_value_(291.0, 337.0]",806
"BUDESONIDE/FORMOTEROL FUMARATE_recency_value_(337.0, 364.0]",806
"BUDESONIDE_recency_value_(-0.001, 118.0]",807
"BUDESONIDE_recency_value_(118.0, 214.4]",807
"BUDESONIDE_recency_value_(214.4, 287.2]",807
"BUDESONIDE_recency_value_(287.2, 334.6]",807
"BUDESONIDE_recency_value_(334.6, 364.0]",807
"BUPROPION HCL_recency_value_(-0.001, 206.2]",808
"BUPROPION HCL_recency_value_(206.2, 306.0]",808
"BUPROPION HCL_recency_value_(306.0, 338.0]",808
"BUPROPION HCL_recency_value_(338.0, 352.0]",808
"BUPROPION HCL_recency_value_(352.0, 364.0]",808
"BUSPIRONE HCL_recency_value_(0.999, 143.0]",809
"BUSPIRONE HCL_recency_value_(143.0, 262.0]",809
"BUSPIRONE HCL_recency_value_(262.0, 321.0]",809
"BUSPIRONE HCL_recency_value_(321.0, 348.0]",809
"BUSPIRONE HCL_recency_value_(348.0, 364.0]",809
"BUTALB/ACETAMINOPHEN/CAFFEINE_recency_value_(-0.001, 112.6]",810
"BUTALB/ACETAMINOPHEN/CAFFEINE_recency_value_(112.6, 199.0]",810
"BUTALB/ACETAMINOPHEN/CAFFEINE_recency_value_(199.0, 279.0]",810
"BUTALB/ACETAMINOPHEN/CAFFEINE_recency_value_(279.0, 331.0]",810
"BUTALB/ACETAMINOPHEN/CAFFEINE_recency_value_(331.0, 364.0]",810
"BUTALBITAL/ASPIRIN/CAFFEINE_recency_value_(-0.001, 92.0]",811
"BUTALBITAL/ASPIRIN/CAFFEINE_recency_value_(92.0, 179.0]",811
"BUTALBITAL/ASPIRIN/CAFFEINE_recency_value_(179.0, 258.0]",811
"BUTALBITAL/ASPIRIN/CAFFEINE_recency_value_(258.0, 322.0]",811
"BUTALBITAL/ASPIRIN/CAFFEINE_recency_value_(322.0, 358.0]",811
"CALCITRIOL_recency_value_(3.999, 231.0]",812
"CALCITRIOL_recency_value_(231.0, 323.0]",812
"CALCITRIOL_recency_value_(323.0, 350.0]",812
"CALCITRIOL_recency_value_(350.0, 360.0]",812
"CALCITRIOL_recency_value_(360.0, 364.0]",812
"CARBAMAZEPINE_recency_value_(18.999, 285.8]",813
"CARBAMAZEPINE_recency_value_(285.8, 322.4]",813
"CARBAMAZEPINE_recency_value_(322.4, 340.0]",813
"CARBAMAZEPINE_recency_value_(340.0, 353.6]",813
"CARBAMAZEPINE_recency_value_(353.6, 364.0]",813
"CARISOPRODOL_recency_value_(-0.001, 99.0]",814
"CARISOPRODOL_recency_value_(99.0, 194.0]",814
"CARISOPRODOL_recency_value_(194.0, 280.0]",814
"CARISOPRODOL_recency_value_(280.0, 339.2]",814
"CARISOPRODOL_recency_value_(339.2, 364.0]",814
"CARVEDILOL_recency_value_(0.999, 266.8]",815
"CARVEDILOL_recency_value_(266.8, 323.0]",815
"CARVEDILOL_recency_value_(323.0, 343.0]",815
"CARVEDILOL_recency_value_(343.0, 353.0]",815
"CARVEDILOL_recency_value_(353.0, 364.0]",815
"CEFADROXIL HYDRATE_recency_value_(-0.001, 78.4]",816
"CEFADROXIL HYDRATE_recency_value_(78.4, 176.6]",816
"CEFADROXIL HYDRATE_recency_value_(176.6, 270.2]",816
"CEFADROXIL HYDRATE_recency_value_(270.2, 344.0]",816
"CEFADROXIL HYDRATE_recency_value_(344.0, 364.0]",816
"CEFDINIR_recency_value_(-0.001, 83.6]",817
"CEFDINIR_recency_value_(83.6, 161.0]",817
"CEFDINIR_recency_value_(161.0, 228.0]",817
"CEFDINIR_recency_value_(228.0, 299.0]",817
"CEFDINIR_recency_value_(299.0, 364.0]",817
"CEFPROZIL_recency_value_(-0.001, 76.0]",818
"CEFPROZIL_recency_value_(76.0, 147.2]",818
"CEFPROZIL_recency_value_(147.2, 237.0]",818
"CEFPROZIL_recency_value_(237.0, 309.4]",818
"CEFPROZIL_recency_value_(309.4, 364.0]",818
"CEFUROXIME AXETIL_recency_value_(-0.001, 81.0]",819
"CEFUROXIME AXETIL_recency_value_(81.0, 159.0]",819
"CEFUROXIME AXETIL_recency_value_(159.0, 242.0]",819
"CEFUROXIME AXETIL_recency_value_(242.0, 306.0]",819
"CEFUROXIME AXETIL_recency_value_(306.0, 364.0]",819
"CELECOXIB_recency_value_(-0.001, 153.0]",820
"CELECOXIB_recency_value_(153.0, 252.0]",820
"CELECOXIB_recency_value_(252.0, 315.0]",820
"CELECOXIB_recency_value_(315.0, 345.0]",820
"CELECOXIB_recency_value_(345.0, 364.0]",820
"CEPHALEXIN MONOHYDRATE_recency_value_(-0.001, 80.0]",821
"CEPHALEXIN MONOHYDRATE_recency_value_(80.0, 160.0]",821
"CEPHALEXIN MONOHYDRATE_recency_value_(160.0, 242.0]",821
"CEPHALEXIN MONOHYDRATE_recency_value_(242.0, 324.0]",821
"CEPHALEXIN MONOHYDRATE_recency_value_(324.0, 364.0]",821
"CEPHALEXIN_recency_value_(-0.001, 95.6]",822
"CEPHALEXIN_recency_value_(95.6, 189.0]",822
"CEPHALEXIN_recency_value_(189.0, 273.0]",822
"CEPHALEXIN_recency_value_(273.0, 339.0]",822
"CEPHALEXIN_recency_value_(339.0, 364.0]",822
"CETIRIZINE HCL_recency_value_(-0.001, 41.0]",823
"CETIRIZINE HCL_recency_value_(41.0, 85.6]",823
"CETIRIZINE HCL_recency_value_(85.6, 135.8]",823
"CETIRIZINE HCL_recency_value_(135.8, 205.2]",823
"CETIRIZINE HCL_recency_value_(205.2, 360.0]",823
"CHLORDIAZEPOXIDE/CLIDINIUM BR_recency_value_(1.999, 169.2]",824
"CHLORDIAZEPOXIDE/CLIDINIUM BR_recency_value_(169.2, 286.4]",824
"CHLORDIAZEPOXIDE/CLIDINIUM BR_recency_value_(286.4, 331.6]",824
"CHLORDIAZEPOXIDE/CLIDINIUM BR_recency_value_(331.6, 349.0]",824
"CHLORDIAZEPOXIDE/CLIDINIUM BR_recency_value_(349.0, 364.0]",824
"CHLORHEXIDINE GLUCONATE_recency_value_(-0.001, 79.6]",825
"CHLORHEXIDINE GLUCONATE_recency_value_(79.6, 158.0]",825
"CHLORHEXIDINE GLUCONATE_recency_value_(158.0, 231.0]",825
"CHLORHEXIDINE GLUCONATE_recency_value_(231.0, 305.4]",825
"CHLORHEXIDINE GLUCONATE_recency_value_(305.4, 364.0]",825
"CHLORTHALIDONE_recency_value_(0.999, 234.0]",826
"CHLORTHALIDONE_recency_value_(234.0, 323.0]",826
"CHLORTHALIDONE_recency_value_(323.0, 341.0]",826
"CHLORTHALIDONE_recency_value_(341.0, 351.0]",826
"CHLORTHALIDONE_recency_value_(351.0, 364.0]",826
"CHOLESTYRAMINE/SUCROSE_recency_value_(10.999, 152.8]",827
"CHOLESTYRAMINE/SUCROSE_recency_value_(152.8, 255.8]",827
"CHOLESTYRAMINE/SUCROSE_recency_value_(255.8, 310.8]",827
"CHOLESTYRAMINE/SUCROSE_recency_value_(310.8, 338.0]",827
"CHOLESTYRAMINE/SUCROSE_recency_value_(338.0, 364.0]",827
"CICLESONIDE_recency_value_(-0.001, 92.4]",828
"CICLESONIDE_recency_value_(92.4, 198.0]",828
"CICLESONIDE_recency_value_(198.0, 277.6]",828
"CICLESONIDE_recency_value_(277.6, 334.0]",828
"CICLESONIDE_recency_value_(334.0, 364.0]",828
"CICLOPIROX OLAMINE_recency_value_(0.999, 69.0]",829
"CICLOPIROX OLAMINE_recency_value_(69.0, 164.6]",829
"CICLOPIROX OLAMINE_recency_value_(164.6, 243.0]",829
"CICLOPIROX OLAMINE_recency_value_(243.0, 306.0]",829
"CICLOPIROX OLAMINE_recency_value_(306.0, 360.0]",829
"CICLOPIROX_recency_value_(0.999, 70.8]",830
"CICLOPIROX_recency_value_(70.8, 168.0]",830
"CICLOPIROX_recency_value_(168.0, 245.0]",830
"CICLOPIROX_recency_value_(245.0, 309.0]",830
"CICLOPIROX_recency_value_(309.0, 363.0]",830
"CIMETIDINE_recency_value_(-0.001, 139.2]",831
"CIMETIDINE_recency_value_(139.2, 257.0]",831
"CIMETIDINE_recency_value_(257.0, 315.4]",831
"CIMETIDINE_recency_value_(315.4, 344.0]",831
"CIMETIDINE_recency_value_(344.0, 364.0]",831
"CIPROFLOXACIN HCL/DEXAMETH_recency_value_(0.999, 77.2]",832
"CIPROFLOXACIN HCL/DEXAMETH_recency_value_(77.2, 147.0]",832
"CIPROFLOXACIN HCL/DEXAMETH_recency_value_(147.0, 220.2]",832
"CIPROFLOXACIN HCL/DEXAMETH_recency_value_(220.2, 287.8]",832
"CIPROFLOXACIN HCL/DEXAMETH_recency_value_(287.8, 363.0]",832
"CIPROFLOXACIN HCL_recency_value_(-0.001, 107.0]",833
"CIPROFLOXACIN HCL_recency_value_(107.0, 207.0]",833
"CIPROFLOXACIN HCL_recency_value_(207.0, 287.0]",833
"CIPROFLOXACIN HCL_recency_value_(287.0, 339.0]",833
"CIPROFLOXACIN HCL_recency_value_(339.0, 364.0]",833
"CITALOPRAM HYDROBROMIDE_recency_value_(-0.001, 192.0]",834
"CITALOPRAM HYDROBROMIDE_recency_value_(192.0, 300.0]",834
"CITALOPRAM HYDROBROMIDE_recency_value_(300.0, 338.0]",834
"CITALOPRAM HYDROBROMIDE_recency_value_(338.0, 351.0]",834
"CITALOPRAM HYDROBROMIDE_recency_value_(351.0, 364.0]",834
"CLARITHROMYCIN_recency_value_(-0.001, 87.0]",835
"CLARITHROMYCIN_recency_value_(87.0, 172.0]",835
"CLARITHROMYCIN_recency_value_(172.0, 244.0]",835
"CLARITHROMYCIN_recency_value_(244.0, 313.0]",835
"CLARITHROMYCIN_recency_value_(313.0, 364.0]",835
"CLINDAMYCIN HCL_recency_value_(-0.001, 85.0]",836
"CLINDAMYCIN HCL_recency_value_(85.0, 166.0]",836
"CLINDAMYCIN HCL_recency_value_(166.0, 249.0]",836
"CLINDAMYCIN HCL_recency_value_(249.0, 317.0]",836
"CLINDAMYCIN HCL_recency_value_(317.0, 364.0]",836
"CLINDAMYCIN PHOS/BENZOYL PEROX_recency_value_(-0.001, 89.0]",837
"CLINDAMYCIN PHOS/BENZOYL PEROX_recency_value_(89.0, 169.4]",837
"CLINDAMYCIN PHOS/BENZOYL PEROX_recency_value_(169.4, 247.0]",837
"CLINDAMYCIN PHOS/BENZOYL PEROX_recency_value_(247.0, 313.0]",837
"CLINDAMYCIN PHOS/BENZOYL PEROX_recency_value_(313.0, 364.0]",837
"CLINDAMYCIN PHOSPHATE_recency_value_(-0.001, 91.0]",838
"CLINDAMYCIN PHOSPHATE_recency_value_(91.0, 183.0]",838
"CLINDAMYCIN PHOSPHATE_recency_value_(183.0, 264.0]",838
"CLINDAMYCIN PHOSPHATE_recency_value_(264.0, 324.0]",838
"CLINDAMYCIN PHOSPHATE_recency_value_(324.0, 364.0]",838
"CLINDAMYCIN/BENZOYL PRX/SKN #5_recency_value_(3.999, 75.6]",839
"CLINDAMYCIN/BENZOYL PRX/SKN #5_recency_value_(75.6, 167.4]",839
"CLINDAMYCIN/BENZOYL PRX/SKN #5_recency_value_(167.4, 252.4]",839
"CLINDAMYCIN/BENZOYL PRX/SKN #5_recency_value_(252.4, 310.6]",839
"CLINDAMYCIN/BENZOYL PRX/SKN #5_recency_value_(310.6, 360.0]",839
"CLOBETASOL PROPIONATE/EMOLL_recency_value_(6.999, 104.8]",840
"CLOBETASOL PROPIONATE/EMOLL_recency_value_(104.8, 181.2]",840
"CLOBETASOL PROPIONATE/EMOLL_recency_value_(181.2, 250.8]",840
"CLOBETASOL PROPIONATE/EMOLL_recency_value_(250.8, 313.0]",840
"CLOBETASOL PROPIONATE/EMOLL_recency_value_(313.0, 364.0]",840
"CLOBETASOL PROPIONATE_recency_value_(-0.001, 106.0]",841
"CLOBETASOL PROPIONATE_recency_value_(106.0, 189.6]",841
"CLOBETASOL PROPIONATE_recency_value_(189.6, 259.0]",841
"CLOBETASOL PROPIONATE_recency_value_(259.0, 317.0]",841
"CLOBETASOL PROPIONATE_recency_value_(317.0, 364.0]",841
"CLONAZEPAM_recency_value_(-0.001, 182.0]",842
"CLONAZEPAM_recency_value_(182.0, 295.0]",842
"CLONAZEPAM_recency_value_(295.0, 336.0]",842
"CLONAZEPAM_recency_value_(336.0, 350.0]",842
"CLONAZEPAM_recency_value_(350.0, 364.0]",842
"CLONIDINE HCL_recency_value_(-0.001, 174.2]",843
"CLONIDINE HCL_recency_value_(174.2, 295.0]",843
"CLONIDINE HCL_recency_value_(295.0, 337.0]",843
"CLONIDINE HCL_recency_value_(337.0, 352.0]",843
"CLONIDINE HCL_recency_value_(352.0, 364.0]",843
"CLOPIDOGREL BISULFATE_recency_value_(2.999, 278.0]",844
"CLOPIDOGREL BISULFATE_recency_value_(278.0, 326.0]",844
"CLOPIDOGREL BISULFATE_recency_value_(326.0, 341.0]",844
"CLOPIDOGREL BISULFATE_recency_value_(341.0, 352.0]",844
"CLOPIDOGREL BISULFATE_recency_value_(352.0, 364.0]",844
"CLOTRIMAZOLE/BETAMET DIPROP_recency_value_(0.999, 87.0]",845
"CLOTRIMAZOLE/BETAMET DIPROP_recency_value_(87.0, 167.0]",845
"CLOTRIMAZOLE/BETAMET DIPROP_recency_value_(167.0, 242.0]",845
"CLOTRIMAZOLE/BETAMET DIPROP_recency_value_(242.0, 311.0]",845
"CLOTRIMAZOLE/BETAMET DIPROP_recency_value_(311.0, 364.0]",845
"CLOTRIMAZOLE/BETAMETHASONE DIP_recency_value_(1.999, 114.0]",846
"CLOTRIMAZOLE/BETAMETHASONE DIP_recency_value_(114.0, 197.0]",846
"CLOTRIMAZOLE/BETAMETHASONE DIP_recency_value_(197.0, 272.0]",846
"CLOTRIMAZOLE/BETAMETHASONE DIP_recency_value_(272.0, 322.0]",846
"CLOTRIMAZOLE/BETAMETHASONE DIP_recency_value_(322.0, 364.0]",846
"CLOTRIMAZOLE_recency_value_(-0.001, 88.4]",847
"CLOTRIMAZOLE_recency_value_(88.4, 162.4]",847
"CLOTRIMAZOLE_recency_value_(162.4, 250.6]",847
"CLOTRIMAZOLE_recency_value_(250.6, 307.6]",847
"CLOTRIMAZOLE_recency_value_(307.6, 363.0]",847
"CODEINE/PROMETHAZINE HCL_recency_value_(-0.001, 78.4]",848
"CODEINE/PROMETHAZINE HCL_recency_value_(78.4, 155.8]",848
"CODEINE/PROMETHAZINE HCL_recency_value_(155.8, 222.0]",848
"CODEINE/PROMETHAZINE HCL_recency_value_(222.0, 291.0]",848
"CODEINE/PROMETHAZINE HCL_recency_value_(291.0, 364.0]",848
"COLCHICINE_recency_value_(-0.001, 116.0]",849
"COLCHICINE_recency_value_(116.0, 214.2]",849
"COLCHICINE_recency_value_(214.2, 295.8]",849
"COLCHICINE_recency_value_(295.8, 337.0]",849
"COLCHICINE_recency_value_(337.0, 364.0]",849
"COLESEVELAM HCL_recency_value_(2.999, 188.0]",850
"COLESEVELAM HCL_recency_value_(188.0, 285.4]",850
"COLESEVELAM HCL_recency_value_(285.4, 332.6]",850
"COLESEVELAM HCL_recency_value_(332.6, 349.0]",850
"COLESEVELAM HCL_recency_value_(349.0, 364.0]",850
"CYANOCOBALAMIN/FA/PYRIDOXINE_recency_value_(11.999, 226.8]",851
"CYANOCOBALAMIN/FA/PYRIDOXINE_recency_value_(226.8, 307.0]",851
"CYANOCOBALAMIN/FA/PYRIDOXINE_recency_value_(307.0, 338.6]",851
"CYANOCOBALAMIN/FA/PYRIDOXINE_recency_value_(338.6, 352.8]",851
"CYANOCOBALAMIN/FA/PYRIDOXINE_recency_value_(352.8, 363.0]",851
"CYCLOBENZAPRINE HCL_recency_value_(-0.001, 93.8]",852
"CYCLOBENZAPRINE HCL_recency_value_(93.8, 180.0]",852
"CYCLOBENZAPRINE HCL_recency_value_(180.0, 258.0]",852
"CYCLOBENZAPRINE HCL_recency_value_(258.0, 323.0]",852
"CYCLOBENZAPRINE HCL_recency_value_(323.0, 364.0]",852
"CYCLOSPORINE_recency_value_(4.999, 129.0]",853
"CYCLOSPORINE_recency_value_(129.0, 222.0]",853
"CYCLOSPORINE_recency_value_(222.0, 283.0]",853
"CYCLOSPORINE_recency_value_(283.0, 329.0]",853
"CYCLOSPORINE_recency_value_(329.0, 364.0]",853
"D-METHORPHAN HB/P-EPD HCL/BPM_recency_value_(-0.001, 98.0]",854
"D-METHORPHAN HB/P-EPD HCL/BPM_recency_value_(98.0, 174.0]",854
"D-METHORPHAN HB/P-EPD HCL/BPM_recency_value_(174.0, 250.0]",854
"D-METHORPHAN HB/P-EPD HCL/BPM_recency_value_(250.0, 310.0]",854
"D-METHORPHAN HB/P-EPD HCL/BPM_recency_value_(310.0, 364.0]",854
"D-METHORPHAN HB/PE/CHLORPHENIR_recency_value_(-0.001, 67.2]",855
"D-METHORPHAN HB/PE/CHLORPHENIR_recency_value_(67.2, 136.2]",855
"D-METHORPHAN HB/PE/CHLORPHENIR_recency_value_(136.2, 219.8]",855
"D-METHORPHAN HB/PE/CHLORPHENIR_recency_value_(219.8, 283.0]",855
"D-METHORPHAN HB/PE/CHLORPHENIR_recency_value_(283.0, 363.0]",855
"D-METHORPHAN HB/PROMETH HCL_recency_value_(-0.001, 86.8]",856
"D-METHORPHAN HB/PROMETH HCL_recency_value_(86.8, 165.6]",856
"D-METHORPHAN HB/PROMETH HCL_recency_value_(165.6, 239.0]",856
"D-METHORPHAN HB/PROMETH HCL_recency_value_(239.0, 302.2]",856
"D-METHORPHAN HB/PROMETH HCL_recency_value_(302.2, 364.0]",856
"DAPSONE_recency_value_(1.999, 115.2]",857
"DAPSONE_recency_value_(115.2, 187.2]",857
"DAPSONE_recency_value_(187.2, 258.0]",857
"DAPSONE_recency_value_(258.0, 323.8]",857
"DAPSONE_recency_value_(323.8, 364.0]",857
"DARIFENACIN HYDROBROMIDE_recency_value_(6.999, 144.0]",858
"DARIFENACIN HYDROBROMIDE_recency_value_(144.0, 260.6]",858
"DARIFENACIN HYDROBROMIDE_recency_value_(260.6, 313.4]",858
"DARIFENACIN HYDROBROMIDE_recency_value_(313.4, 347.0]",858
"DARIFENACIN HYDROBROMIDE_recency_value_(347.0, 364.0]",858
"DESOG-ET ESTRA/ETHIN ESTRA_recency_value_(1.999, 191.0]",859
"DESOG-ET ESTRA/ETHIN ESTRA_recency_value_(191.0, 294.4]",859
"DESOG-ET ESTRA/ETHIN ESTRA_recency_value_(294.4, 337.0]",859
"DESOG-ET ESTRA/ETHIN ESTRA_recency_value_(337.0, 351.0]",859
"DESOG-ET ESTRA/ETHIN ESTRA_recency_value_(351.0, 364.0]",859
"DESOGESTREL-ETHINYL ESTRADIOL_recency_value_(5.999, 211.4]",860
"DESOGESTREL-ETHINYL ESTRADIOL_recency_value_(211.4, 308.8]",860
"DESOGESTREL-ETHINYL ESTRADIOL_recency_value_(308.8, 340.0]",860
"DESOGESTREL-ETHINYL ESTRADIOL_recency_value_(340.0, 352.0]",860
"DESOGESTREL-ETHINYL ESTRADIOL_recency_value_(352.0, 364.0]",860
"DESONIDE_recency_value_(0.999, 88.8]",861
"DESONIDE_recency_value_(88.8, 169.6]",861
"DESONIDE_recency_value_(169.6, 252.0]",861
"DESONIDE_recency_value_(252.0, 313.0]",861
"DESONIDE_recency_value_(313.0, 364.0]",861
"DESOXIMETASONE_recency_value_(-0.001, 93.0]",862
"DESOXIMETASONE_recency_value_(93.0, 176.6]",862
"DESOXIMETASONE_recency_value_(176.6, 250.0]",862
"DESOXIMETASONE_recency_value_(250.0, 315.4]",862
"DESOXIMETASONE_recency_value_(315.4, 364.0]",862
"DESVENLAFAXINE SUCCINATE_recency_value_(0.999, 229.0]",863
"DESVENLAFAXINE SUCCINATE_recency_value_(229.0, 322.0]",863
"DESVENLAFAXINE SUCCINATE_recency_value_(322.0, 344.0]",863
"DESVENLAFAXINE SUCCINATE_recency_value_(344.0, 356.0]",863
"DESVENLAFAXINE SUCCINATE_recency_value_(356.0, 364.0]",863
"DEXAMETHASONE_recency_value_(-0.001, 77.2]",864
"DEXAMETHASONE_recency_value_(77.2, 145.4]",864
"DEXAMETHASONE_recency_value_(145.4, 231.6]",864
"DEXAMETHASONE_recency_value_(231.6, 305.0]",864
"DEXAMETHASONE_recency_value_(305.0, 364.0]",864
"DEXLANSOPRAZOLE_recency_value_(1.999, 242.6]",865
"DEXLANSOPRAZOLE_recency_value_(242.6, 323.0]",865
"DEXLANSOPRAZOLE_recency_value_(323.0, 341.0]",865
"DEXLANSOPRAZOLE_recency_value_(341.0, 352.0]",865
"DEXLANSOPRAZOLE_recency_value_(352.0, 364.0]",865
"DIAZEPAM_recency_value_(-0.001, 113.0]",866
"DIAZEPAM_recency_value_(113.0, 230.0]",866
"DIAZEPAM_recency_value_(230.0, 308.0]",866
"DIAZEPAM_recency_value_(308.0, 349.0]",866
"DIAZEPAM_recency_value_(349.0, 364.0]",866
"DICLOFENAC POTASSIUM_recency_value_(2.999, 97.4]",867
"DICLOFENAC POTASSIUM_recency_value_(97.4, 205.0]",867
"DICLOFENAC POTASSIUM_recency_value_(205.0, 282.2]",867
"DICLOFENAC POTASSIUM_recency_value_(282.2, 335.6]",867
"DICLOFENAC POTASSIUM_recency_value_(335.6, 364.0]",867
"DICLOFENAC SODIUM/MISOPROSTOL_recency_value_(-0.001, 167.0]",868
"DICLOFENAC SODIUM/MISOPROSTOL_recency_value_(167.0, 267.6]",868
"DICLOFENAC SODIUM/MISOPROSTOL_recency_value_(267.6, 313.0]",868
"DICLOFENAC SODIUM/MISOPROSTOL_recency_value_(313.0, 341.8]",868
"DICLOFENAC SODIUM/MISOPROSTOL_recency_value_(341.8, 361.0]",868
"DICLOFENAC SODIUM_recency_value_(-0.001, 102.0]",869
"DICLOFENAC SODIUM_recency_value_(102.0, 195.0]",869
"DICLOFENAC SODIUM_recency_value_(195.0, 274.0]",869
"DICLOFENAC SODIUM_recency_value_(274.0, 327.0]",869
"DICLOFENAC SODIUM_recency_value_(327.0, 364.0]",869
"DICLOXACILLIN SODIUM_recency_value_(-0.001, 60.0]",870
"DICLOXACILLIN SODIUM_recency_value_(60.0, 129.8]",870
"DICLOXACILLIN SODIUM_recency_value_(129.8, 213.0]",870
"DICLOXACILLIN SODIUM_recency_value_(213.0, 287.6]",870
"DICLOXACILLIN SODIUM_recency_value_(287.6, 364.0]",870
"DICYCLOMINE HCL_recency_value_(-0.001, 206.0]",871
"DICYCLOMINE HCL_recency_value_(206.0, 306.0]",871
"DICYCLOMINE HCL_recency_value_(306.0, 338.0]",871
"DICYCLOMINE HCL_recency_value_(338.0, 355.0]",871
"DICYCLOMINE HCL_recency_value_(355.0, 364.0]",871
"DIGOXIN_recency_value_(24.999, 271.8]",872
"DIGOXIN_recency_value_(271.8, 325.0]",872
"DIGOXIN_recency_value_(325.0, 340.0]",872
"DIGOXIN_recency_value_(340.0, 351.0]",872
"DIGOXIN_recency_value_(351.0, 364.0]",872
"DILTIAZEM HCL_recency_value_(-0.001, 273.0]",873
"DILTIAZEM HCL_recency_value_(273.0, 329.0]",873
"DILTIAZEM HCL_recency_value_(329.0, 344.0]",873
"DILTIAZEM HCL_recency_value_(344.0, 354.0]",873
"DILTIAZEM HCL_recency_value_(354.0, 364.0]",873
"DIPHENOXYLATE HCL/ATROP SULF_recency_value_(-0.001, 87.0]",874
"DIPHENOXYLATE HCL/ATROP SULF_recency_value_(87.0, 190.2]",874
"DIPHENOXYLATE HCL/ATROP SULF_recency_value_(190.2, 273.0]",874
"DIPHENOXYLATE HCL/ATROP SULF_recency_value_(273.0, 326.0]",874
"DIPHENOXYLATE HCL/ATROP SULF_recency_value_(326.0, 364.0]",874
"DIPHENOXYLATE HCL/ATROPINE_recency_value_(2.999, 131.2]",875
"DIPHENOXYLATE HCL/ATROPINE_recency_value_(131.2, 229.0]",875
"DIPHENOXYLATE HCL/ATROPINE_recency_value_(229.0, 296.8]",875
"DIPHENOXYLATE HCL/ATROPINE_recency_value_(296.8, 339.4]",875
"DIPHENOXYLATE HCL/ATROPINE_recency_value_(339.4, 364.0]",875
"DIVALPROEX SODIUM_recency_value_(-0.001, 241.6]",876
"DIVALPROEX SODIUM_recency_value_(241.6, 323.0]",876
"DIVALPROEX SODIUM_recency_value_(323.0, 341.4]",876
"DIVALPROEX SODIUM_recency_value_(341.4, 353.0]",876
"DIVALPROEX SODIUM_recency_value_(353.0, 364.0]",876
"DOXAZOSIN MESYLATE_recency_value_(10.999, 245.0]",877
"DOXAZOSIN MESYLATE_recency_value_(245.0, 312.4]",877
"DOXAZOSIN MESYLATE_recency_value_(312.4, 340.6]",877
"DOXAZOSIN MESYLATE_recency_value_(340.6, 352.4]",877
"DOXAZOSIN MESYLATE_recency_value_(352.4, 364.0]",877
"DOXEPIN HCL_recency_value_(6.999, 135.0]",878
"DOXEPIN HCL_recency_value_(135.0, 214.0]",878
"DOXEPIN HCL_recency_value_(214.0, 296.4]",878
